nom,ville,cp,region,lat,lon
Pharmacie de la Grange Ory,Cachan,94230.0,Île-de-France,48.8007597,2.3239211
Pharmacie de l'Église,Marcoussis,91460.0,Île-de-France,48.6424892,2.2291046
Pharmacie Vallet,Marcoussis,91460.0,Île-de-France,48.6420327,2.2334858
Louvre Rivoli,,,Île-de-France,48.8601609,2.3436021
Pharmacie Muller,,,Île-de-France,48.8576928,2.421791
Pharmacie Jaber,,,Île-de-France,48.8579796,2.4350393
Pharmacie du Rond Point,,,Île-de-France,48.8037595,2.3206989
Pharmacie des Écoles,Rueil-Malmaison,92500.0,Île-de-France,48.8710532,2.1947854
Pharmacie des Lumières,,94230.0,Île-de-France,48.7959028,2.321995
Pharmacie de Luzarches,,,Île-de-France,49.1137117,2.4223648
Pharmacie Mutschler,Fontenay-aux-Roses,92260.0,Île-de-France,48.7933047,2.2963618
Pharmacie Tran,,,Île-de-France,48.8449912,2.4330204
Pharmacie Issoufaly,,,Île-de-France,48.8054968,2.3579874
Pharmacie Verdun,Taverny,95150.0,Île-de-France,49.0166423,2.2091299
,,,Île-de-France,48.88087,2.4256454
Pharmacie Tomasino,,94240.0,Île-de-France,48.7791851,2.3389751
Pharmacie de la Gare,,,Île-de-France,48.8946527,2.4783413
Pharmacie du Marché,,,Île-de-France,48.7959116,2.4253635
Pharmacie Ambrogi,,,Île-de-France,48.9352638,2.3558385
Pharmacie Nguyen,,,Île-de-France,48.9329994,2.3552472
La Grande Pharmacie centrale,,,Île-de-France,48.9365043,2.3549133
Pharmacie Compas,,,Île-de-France,48.9380341,2.3561525
Pharmacie Moderne,,,Île-de-France,48.9361967,2.3497526
Pharmacie des 3 Cités,,,Île-de-France,48.9414342,2.3510156
La Grande Pharmacie de Saint-Denis,Saint-Denis,93200.0,Île-de-France,48.9366737,2.3527147
Pharmacie DRAI,,,Île-de-France,48.9407046,2.3717564
Pharmacie Gandziri Gandziri,,,Île-de-France,48.9368308,2.3709153
Pharmacie Principale,,,Île-de-France,48.9259116,2.3672286
Pharmacie Chaumontel,,,Île-de-France,49.1212801,2.4272897
Pharmacie des Ulis,Les Ulis,91940.0,Île-de-France,48.6830984,2.1692935
Pharmacie Centrale,Montlhéry,91310.0,Île-de-France,48.6391052,2.2704154
Pharmacie Davenet,Montgeron,91230.0,Île-de-France,48.7002217,2.467751
Pharmacie Declert,Saintry-sur-Seine,91250.0,Île-de-France,48.5981179,2.4977067
Pharmacie De La Tour,Montlhéry,91310.0,Île-de-France,48.6391594,2.2711372
Pharmacie Jean Jaurès,,,Île-de-France,48.6083524,2.3088662
Pharmacie Masri Sidani,Linas,91310.0,Île-de-France,48.6341024,2.2669029
Pharmacie NGuevo,,91000.0,Île-de-France,48.6358385,2.4291435
Pharmacie de la Poste,Épinay-sous-Sénart,91860.0,Île-de-France,48.6977514,2.5247179
Pharmacie Pascaline Dardenne,Longpont-sur-Orge,91310.0,Île-de-France,48.6428579,2.2914426
Pharmacie des Terrasses,Évry,91000.0,Île-de-France,48.6272957,2.4290988
Pharmacie du Théatre,,,Île-de-France,48.6951555,2.2981952
SNC Pharmacie Delattre Dib,Morangis,91420.0,Île-de-France,48.6989068,2.3333933
Pharmacie du Marché,Gif-sur-Yvette,91190.0,Île-de-France,48.6884653,2.1148098
Pharmacie Brenaut,Longjumeau,91160.0,Île-de-France,48.6892785,2.2891875
,,,Île-de-France,48.7123054,2.3727557
Pharmacie de la Gare,Savigny-sur-Orge,91600.0,Île-de-France,48.6761856,2.3514352
,,,Île-de-France,48.7000499,2.3590153
Pharmacie Hingant,Champlan,91160.0,Île-de-France,48.7087816,2.2699997
Pharmacie Frédérique Swiecznik,Yerres,91330.0,Île-de-France,48.7129656,2.4802776
Pharmacie Centrale Delamorinière,Étampes,91150.0,Île-de-France,48.4343623,2.1632851
Pharmacie de Provence,,,Île-de-France,48.6683436,2.3615899
Pharmacie Pascal Léger,,91330.0,Île-de-France,48.715497,2.4918264
Pharmacie des Trois Vallées,Saint-Chéron,91530.0,Île-de-France,48.5534781,2.1218719
Pharmacie Perriches Sayanoff,Corbeil-Essonnes,91100.0,Île-de-France,48.6101052,2.478089
Pharmacie Anne Wittmer,Massy,91300.0,Île-de-France,48.7363005,2.261395
Pharmacie Philippe Martin,Savigny-sur-Orge,91600.0,Île-de-France,48.6837815,2.3452176
Pharmacie du Parc,Morsang-sur-Orge,91390.0,Île-de-France,48.6668351,2.3537261
Pharmacie Beauséjour,Morsang-sur-Orge,91390.0,Île-de-France,48.6537347,2.3419305
Pharmacie du Rond-point Jean Mermoz,,,Île-de-France,48.6051665,2.3138875
Pharmacie Patrick Touboul,Brunoy,91800.0,Île-de-France,48.6920905,2.4994226
Pharmacie Kolkiewicz,Villabé,91100.0,Île-de-France,48.5891739,2.4536505
,,,Île-de-France,48.7016938,2.3715679
Pharmacie de la Fontaine,Brétigny-sur-Orge,91220.0,Île-de-France,48.6150532,2.3054228
Pharmacie Jean Palliser,Corbeil-Essonnes,91100.0,Île-de-France,48.5911626,2.4771758
Pharmacie du Marché,Savigny-sur-Orge,91600.0,Île-de-France,48.6761502,2.3533184
Pharmacie François,Étampes,91150.0,Île-de-France,48.4340646,2.1631009
Pharmacie Corduant Colbeau,Morigny-Champigny,91150.0,Île-de-France,48.4497273,2.1769216
Pharmacie de l'Ormeteau,Morangis,91420.0,Île-de-France,48.7069283,2.3281172
Pharmacie Mongenet Parolini,Itteville,91760.0,Île-de-France,48.5145813,2.3413995
Pharmacie du Village,Lisses,91090.0,Île-de-France,48.6003676,2.4244397
Pharmacie du Marché,Vigneux-sur-Seine,91270.0,Île-de-France,48.6975095,2.4315796
Grande Pharmacie de Fleury,Fleury-Mérogis,91700.0,Île-de-France,48.6395776,2.3627598
Pharmacie Goudenège,Saint-Michel-sur-Orge,91240.0,Île-de-France,48.6381841,2.3117532
Pharmacie des Bergeries,Draveil,91210.0,Île-de-France,48.6918111,2.431438
Pharmacie Vertoise Giphar,Vert-le-Petit,91710.0,Île-de-France,48.5481267,2.3659633
Pharmacie du Taillis,Yerres,91330.0,Île-de-France,48.6952056,2.4803028
Pharmacie de la Place aux Herbes,Grigny,91350.0,Île-de-France,48.6532635,2.3726446
Pharmacie Jean-Yves Caufment,Savigny-sur-Orge,91600.0,Île-de-France,48.687044,2.3526506
Pharmacie de l'Ermitage,,,Île-de-France,48.6568031,2.3298965
Pharmacie Cardon Labrune,Saint-Michel-sur-Orge,91240.0,Île-de-France,48.6355825,2.3049369
Pharmacie du Centre,Montgeron,91230.0,Île-de-France,48.7063521,2.4567686
Pharmacie des Ecoles,Igny,91430.0,Île-de-France,48.7317707,2.2230649
Pharmacie Nguyen N Goc,Ris-Orangis,91130.0,Île-de-France,48.6557858,2.4089025
,,,Île-de-France,48.7076427,2.3967566
Pharmacie Notre-Dame,Étampes,91150.0,Île-de-France,48.4346804,2.1638527
Pharmacie Escalas,,,Île-de-France,48.694447,2.3093936
Pharmacie Petit,Montgeron,91230.0,Île-de-France,48.716099,2.4455146
Pharmacie Bourgoin,Lardy,91510.0,Île-de-France,48.5216564,2.265558
Pharmacie de Boutigny,Boutigny-sur-Essonne,91820.0,Île-de-France,48.4353149,2.3771195
Pharmacie Queau Bessaud,Morangis,91420.0,Île-de-France,48.7004089,2.3257402
Pharmacie Marianne,Verrières-le-Buisson,91370.0,Île-de-France,48.7434577,2.2624522
Pharmacie Guillaume Lydenne,Corbeil-Essonnes,91100.0,Île-de-France,48.5950316,2.4681712
Pharmacie Jaffré,Ollainville,91340.0,Île-de-France,48.5899631,2.217451
Pharmacie Thai,Savigny-sur-Orge,91600.0,Île-de-France,48.6808073,2.3428178
Pharmacie Bedin,Longjumeau,91160.0,Île-de-France,48.6960289,2.2949489
Pharmacie de l'Église,Longjumeau,91160.0,Île-de-France,48.6930044,2.2929059
Pharmacie Claude Amiel,Grigny,91350.0,Île-de-France,48.6515175,2.380744
Pharmacie Christiane Jolivet,Draveil,91210.0,Île-de-France,48.6788316,2.411098
Pharmacie Bernard Le Coz,Évry,91000.0,Île-de-France,48.6275116,2.4475619
Pharmacie Charles Marais,Savigny-sur-Orge,91600.0,Île-de-France,48.6742737,2.338568
Pharmacie Charrin & Schom,Janville-sur-Juine,91510.0,Île-de-France,48.515278,2.2694686
Pharmacie Croisille Decreuse,Morangis,91420.0,Île-de-France,48.705,2.3336
Pharmacie Darmon Landry,Bièvres,91570.0,Île-de-France,48.7550366,2.2158189
Pharmacie de la plaine des Sables,Draveil,91210.0,Île-de-France,48.6929753,2.4128065
Pharmacie Ta,,,Île-de-France,48.6902061,2.2884133
Pharmacie Zinck,Soisy-sur-Seine,91450.0,Île-de-France,48.6483611,2.4498013
Pharmacie de l'Orge,Saint-Germain-lès-Arpajon,91180.0,Île-de-France,48.5914992,2.2582112
Pharmacie de la Croix Blanche,Vigneux-sur-Seine,91270.0,Île-de-France,48.7057741,2.4221841
Pharmacie de la Pyramide,Les Ulis,91940.0,Île-de-France,48.6840182,2.1700391
Pharmacie des Côteaux,Longjumeau,91160.0,Île-de-France,48.6905386,2.2941512
Pharmacie du Parc,Gif-sur-Yvette,91190.0,Île-de-France,48.6878654,2.1154659
Pharmacie Dominique Voituriez,Boussy-Saint-Antoine,91800.0,Île-de-France,48.6904552,2.5289813
Pharmacie Daniel,Massy,91300.0,Île-de-France,48.7252004,2.276929
Pharmacie Orly 4,Paray-Vieille-Poste,91550.0,Île-de-France,48.7279767,2.3681708
Grande Pharmacie des Prés Hauts,Verrières-le-Buisson,91370.0,Île-de-France,48.7527689,2.2711642
Pharmacie de la Passerelle,Chilly-Mazarin,91380.0,Île-de-France,48.6998404,2.3191554
Pharmacie de la Gare,Vigneux-sur-Seine,91270.0,Île-de-France,48.707776,2.4144583
Pharmacie Dubuy,Lisses,91090.0,Île-de-France,48.596614,2.4256557
Pharmacie Stanek Larroque,Crosne,91560.0,Île-de-France,48.7166538,2.4579197
Pharmacie Evelyne Brière Ciret,Évry,91000.0,Île-de-France,48.6373294,2.4203545
Pharmacie de Balizy,,,Île-de-France,48.6838912,2.3152085
Pharmacie du Centre,Saint-Germain-lès-Arpajon,91180.0,Île-de-France,48.5958199,2.255283
Pharmacie Gaye,Savigny-sur-Orge,91600.0,Île-de-France,48.6763111,2.3423464
Pharmacie Principale,Grigny,91350.0,Île-de-France,48.6554206,2.3859928
Pharmacie H & B,Ris-Orangis,91130.0,Île-de-France,48.6510021,2.4149815
Pharmacie Ohana,Épinay-sous-Sénart,91860.0,Île-de-France,48.6940072,2.5130465
Pharmacie Nicolas,Viry-Châtillon,91170.0,Île-de-France,48.6591102,2.3665195
Pharmacie Mousseau,Draveil,91210.0,Île-de-France,48.6747674,2.4114334
,,,Île-de-France,48.7049444,2.3635027
Pharmacie Bellesort,Montgeron,91230.0,Île-de-France,48.7029522,2.4426285
Pharmacie du Soleil,Massy,91300.0,Île-de-France,48.7346713,2.2939427
Pharmacie de la Gare,,,Île-de-France,48.7176099,2.2480165
Pharmacie Omnes,Bures-sur-Yvette,91440.0,Île-de-France,48.6944585,2.1520566
Pharmacie Buffon,,,Île-de-France,48.8120097,2.0515673
Pharmacie Fromion,,,Île-de-France,48.8082479,2.0483849
Pharmacie Temstet,,,Île-de-France,48.8111768,2.0480175
Pharmacie du Parc Montaigne,,,Île-de-France,48.8139987,2.052249
Pharmacie Bonna Weber,,,Île-de-France,48.8001692,2.0366469
Pharmacie Hameau,,,Île-de-France,48.8057634,2.0563789
Pharmacie du Centre Commercial du Bois d'Arcy,,,Île-de-France,48.799403,2.0366941
Pharmacie Choucroun,,,Île-de-France,48.8081716,2.05932
Pharmacie Bollet,,,Île-de-France,48.8007628,2.0258926
Pharmacie Poisson,,,Île-de-France,48.8188819,2.0039344
Pharmacie Sine Ndefeu,Malakoff,92240.0,Île-de-France,48.8139476,2.2956201
Pharmacie de la Mairie,Saint-Ouen-l'Aumône,95310.0,Île-de-France,49.0445392,2.1077728
Pharmacie des 5 Communes,,,Île-de-France,48.8790241,2.4332331
Pharmacie du Marché,,,Île-de-France,48.882509,2.4344125
Pharmacie de la Place Carnot,,,Île-de-France,48.8835995,2.4410131
Pharmacie Pasteur,,,Île-de-France,48.7983411,2.3179261
Pharmacie Beauté,,,Île-de-France,48.7764761,2.0028509
Pharmacie de la Gare,,,Île-de-France,48.773899,2.0051302
Pharmacie Principale,,,Île-de-France,48.7757627,2.0007396
Pharmacie de la Boissière,,,Île-de-France,48.7730657,1.9875908
Pharmacie de la Plaine de Neauphle,,,Île-de-France,48.7838267,1.9850997
Pharmacie Lawniczak,,,Île-de-France,49.1080186,2.3485185
Pharmacie Abtan Hagege,,,Île-de-France,48.7632455,2.0557921
Pharmacie Ho,,,Île-de-France,48.7747759,2.0506909
Pharmacie des 3 Communes,,,Île-de-France,48.7681693,2.0534689
Pharmacie Adda Piquet,,,Île-de-France,48.7844809,2.044731
Pharmacie Martin,,,Île-de-France,48.7579725,2.0394254
Pharmacie de la Bretonnière,,,Île-de-France,48.7553539,2.0604522
Pharmacie Haie Bergerie,Villepreux,78450.0,Île-de-France,48.8274906,2.0002785
Pharmacie Plaete,,,Île-de-France,48.8225823,1.9871987
Pharmacie Imbert Duthoit,,,Île-de-France,48.8236981,1.9906614
Pharmacie du Marché,,,Île-de-France,48.8219573,1.9897083
Pharmacie Cottenceau,,,Île-de-France,48.8538531,1.9925576
Pharmacie de Saint-Nom,,,Île-de-France,48.8568748,2.0199226
Pharmacie du Village,,,Île-de-France,48.8447558,2.0634929
Pharmacie Thouvenin,,,Île-de-France,48.8144563,2.151105
Pharmacie du Belvédère,,78000.0,Île-de-France,48.8060557,2.1345166
Pharmacie Cluzel,,,Île-de-France,48.8018346,2.1613862
Pharmacie des Trois Gares,,78220.0,Île-de-France,48.8003155,2.1848251
Gallieni,,,Île-de-France,48.858569,2.4378539
Pharmacie Vermersch Bérenguer,Yerres,91330.0,Île-de-France,48.7159006,2.49143
Pharmacie de Jatteau,Moissy-Cramayel,77550.0,Île-de-France,48.628843,2.5775985
Pharmacie Cherif,,,Île-de-France,48.9058485,2.30131
Pharmacie Cohen,,,Île-de-France,48.9004355,2.3062542
Pharmacie Encaoua,,,Île-de-France,48.8997618,2.3058679
Pharmacie Hassan,,,Île-de-France,48.9000404,2.3064832
Pharmacie Monnet,,,Île-de-France,48.9046429,2.2985306
Pharmacie de l'Avenir,,,Île-de-France,48.9041367,2.3026716
Pharmacie de la Mairie,,,Île-de-France,48.9023164,2.3041918
Pharmacie des Allées,,,Île-de-France,48.9028444,2.30991
Pharmacie Centrale,,,Île-de-France,48.9031217,2.3124069
Pharmacie Galien,,,Île-de-France,48.9001031,2.3144405
Pharmacie Feuilly Higelin,,,Île-de-France,48.9030797,2.3483162
Pharmacie Lambez Azzoulay,,,Île-de-France,48.91377,2.382452
Pharmacie du Landy,,,Île-de-France,48.915317,2.3770377
Pharmacie de la Gare,,,Île-de-France,48.9088541,2.339608
Pharmacie du Pont de Soissons,,,Île-de-France,48.9144666,2.3573115
Pharmacie du Vieux Saint-Ouen,,,Île-de-France,48.9169599,2.3307564
Pharmacie Furmansky,,,Île-de-France,48.9196367,2.3956754
Pharmacie Charron,Aubervilliers,93300.0,Île-de-France,48.9150022,2.3859201
Pharmacie LUU,,,Île-de-France,48.9168915,2.3898853
Pharmacie Meyer,,,Île-de-France,48.9107751,2.3793841
Pharmacie Moderne,,,Île-de-France,48.9057314,2.3897472
Pharmacie Porte de la Villette,,,Île-de-France,48.9019684,2.3857862
Pharmacie Sultan,,,Île-de-France,48.9122804,2.4010656
Pharmacie Vidal Duvernet,,,Île-de-France,48.9088402,2.3980189
Pharmacie des Écoles,,,Île-de-France,48.9174981,2.384821
Pharmacie du Marché,,,Île-de-France,48.9023483,2.3892908
Pharmacie du Pont Blanc,,,Île-de-France,48.918537,2.3938286
Pharmacie Assaad,,,Île-de-France,48.8913555,2.4047658
Pharmacie Centrale de Pantin,,,Île-de-France,48.8925319,2.4092085
Pharmacie du port de Pantin,,,Île-de-France,48.8938824,2.4176695
Pharmacie Hoche,Pantin,93500.0,Île-de-France,48.8950167,2.4012043
Pharmacie Hoffman,Le Pré-Saint-Gervais,93310.0,Île-de-France,48.8882741,2.4013665
Pharmacie du Métro,,,Île-de-France,48.8913052,2.4021542
Pharmacie de la Mairie,,,Île-de-France,48.9147606,2.380894
Pharmacie de la Porte de Pantin,,,Île-de-France,48.8908258,2.4015856
Pharmacie Bonne Nouvelle,,93170.0,Île-de-France,48.8626761,2.4194674
Pharmacie Calvet Simon,,,Île-de-France,48.8946797,2.4254675
Pharmacie Croix de Chavaux,,,Île-de-France,48.8585159,2.4361662
Pharmacie Centrale De Montreuil,,,Île-de-France,48.8558352,2.422994
Pharmacie Heinz,,,Île-de-France,48.8549138,2.4165187
Pharmacie Itoumba,,,Île-de-France,48.8599845,2.4204324
Pharmacie Khaless,,,Île-de-France,48.8572098,2.4320357
Pharmacie du Petit Parc,,,Île-de-France,48.8456541,2.4288043
Pharmacie Paul Bert,,,Île-de-France,48.8552969,2.4199547
Pharmacie de l'Eglise,,,Île-de-France,48.8708367,2.4209778
Pharmacie Tran,,,Île-de-France,48.8557002,2.4221873
Pharmacie de la Noue,,,Île-de-France,48.8682839,2.4330427
Grande Pharmacie des Castors,Montreuil,93100.0,Île-de-France,48.8761915,2.4491843
Pharmacie du Vieux Montreuil,,,Île-de-France,48.8640031,2.4418287
Pharmacie Debut,,,Île-de-France,48.8763398,2.4367745
Pharmacie Njianga,,,Île-de-France,48.8612357,2.4593277
Pharmacie Cecilon,,,Île-de-France,48.8634701,2.4493297
Pharmacie Kerdja,,,Île-de-France,48.8625965,2.4659389
Pharmacie TRAN,,,Île-de-France,48.8588337,2.463705
Ma Pharmacie,,,Île-de-France,48.8529504,2.4433541
Pharmacie Villette,,,Île-de-France,48.8469531,2.4525593
Pharmacie Herold,,,Île-de-France,48.8554719,2.4393646
Pharmacie Bellenger,,,Île-de-France,48.8529337,2.4572463
Pharmacie Dalayrac,,,Île-de-France,48.8493082,2.4576252
Pharmacie Fraysse RER,,,Île-de-France,48.8438943,2.4662063
Pharmacie Gallieni,Nogent-sur-Marne,94130.0,Île-de-France,48.8401155,2.4846114
Pharmacie Louis Joseph,,,Île-de-France,48.8380819,2.4851675
Pharmacie Betty Taieb,,,Île-de-France,48.8527636,2.4569447
Pharmacie Saint-Germain,,,Île-de-France,48.8466291,2.4708282
Pharmacie Schemoul,,,Île-de-France,48.8368862,2.483076
Pharmacie de la Mairie,,,Île-de-France,48.8382341,2.49029
Pharmacie F Malonga,,,Île-de-France,48.8648507,2.4784928
Pharmacie Godkine,,,Île-de-France,48.8559629,2.482184
Pharmacie des Ruffins,,,Île-de-France,48.8613313,2.473886
Pharmacie de la Gare Nogent Le Perreux,,,Île-de-France,48.8382522,2.4952093
Pharmacie du Port,,,Île-de-France,48.833671,2.4914485
Pharmacie Gallieni,,,Île-de-France,48.8198578,2.4806402
Pharmacie Tchaparian,,,Île-de-France,48.790633,2.3199489
Pharmacie Bercy II,,,Île-de-France,48.8254347,2.3941502
Pharmacie Centrale,Charenton-le-Pont,94220.0,Île-de-France,48.8202874,2.4154354
Pharmacie Etoth,,,Île-de-France,48.9256307,2.3783616
Pharmacie Lossele,,,Île-de-France,48.9314709,2.3827278
Pharmacie Mafranc,,,Île-de-France,48.9277805,2.3905274
Pharmacie MAI,,,Île-de-France,48.8937253,2.4348305
Pharmacie Mbiama,,,Île-de-France,48.8134948,2.4267695
Pharmacie Pucci,,,Île-de-France,48.8153154,2.4296164
Pharmacie Principale de la Poste,,,Île-de-France,48.8183954,2.420619
Pharmacie Roustan,Alfortville,94140.0,Île-de-France,48.8100079,2.4141616
Pharmacie Vesselle,,,Île-de-France,48.9209273,2.3829664
Pharmacie Métropolis,,,Île-de-France,48.810883,2.4318091
Pharmacie de l'Hôtel de Ville,,,Île-de-France,48.805777,2.4186725
Pharmacie de la Courneuve,,,Île-de-France,48.9274806,2.3850057
Pharmacie des Quais,Charenton-le-Pont,94220.0,Île-de-France,48.8197037,2.4061065
Pharmacie du Millenaire,,,Île-de-France,48.9027455,2.3750914
Pharmacie du Rond-Point,,,Île-de-France,48.8155136,2.4208223
Pharmacie Émile Zola,,,Île-de-France,48.7995205,2.4252098
Pharmacie Verlaine,,,Île-de-France,48.9321766,2.3919328
Pharmacie Razafinjatovo,,,Île-de-France,48.9215913,2.4015103
Pharmacie Tchoulague,,,Île-de-France,48.9304355,2.3960703
Pharmacie Principale,,,Île-de-France,48.9227879,2.406895
Pharmacie HEAP,,,Île-de-France,48.9213657,2.4108924
Pharmacie du Soleil,,,Île-de-France,48.9197633,2.4091594
Pharmacie Depin,,,Île-de-France,48.9172881,2.4064923
Pharmacie Bachouel,,,Île-de-France,48.9184391,2.4149606
Pharmacie Estop,,,Île-de-France,48.9171234,2.4363334
Pharmacie Nigelle,,,Île-de-France,48.9143074,2.4361129
Pharmacie Vally,,,Île-de-France,48.9209646,2.4152921
Pharmacie Principale,,,Île-de-France,48.9341222,2.4254486
Pharmacie Condorcet,,,Île-de-France,48.8096673,2.4525323
Pharmacie de l'Echat,,,Île-de-France,48.7964714,2.4486764
Pharmacie de Lugny,Moissy-Cramayel,77550.0,Île-de-France,48.6241995,2.5823336
Pharmacie des Arcades (Chauderlot Benamran),Moissy-Cramayel,77550.0,Île-de-France,48.6285252,2.589589
Pharmacie Branger,,,Île-de-France,48.6428019,2.8358653
Pharmacie Lepesme,,,Île-de-France,48.6833449,2.9569022
Pharmacie Nouvelle,,,Île-de-France,48.7392542,2.7744241
Pharmacie du Centre,,,Île-de-France,48.7401629,2.7647958
Pharmacie Principale,,,Île-de-France,48.740172,2.7384476
Pharmacie Victor Hugo,,,Île-de-France,48.7404683,2.7261321
Pharmacie de l'Eole,,,Île-de-France,48.7415955,2.7327597
Pharmacie Principale de Mareuil,,,Île-de-France,48.9376219,2.8770615
Pharmacie Scarron,,,Île-de-France,48.7920278,2.2972412
Pharmacie du centre ville,,,Île-de-France,48.5144603,2.6346152
Pharmacie du Château,,,Île-de-France,49.018659,2.3820439
Pharmacie Principale,,,Île-de-France,49.0273006,2.3693723
Pharmacie Marceau,,,Île-de-France,48.9022995,2.2432366
Pharmacie Porte Saint-Denis,,,Île-de-France,48.8699759,2.3529531
Pharmacie Appel,,,Île-de-France,48.8388147,2.3501978
Pharmacie Colson,,,Île-de-France,48.8095582,2.1898148
Pharmacie du Carrefour,Fontenay-aux-Roses,92260.0,Île-de-France,48.7859282,2.3025802
Pharmacie Anatole France,,,Île-de-France,48.801696,2.4029577
Tô Minh Luân,,,Île-de-France,48.7390926,2.2897243
Pharmacie de la Gare,Saint-Pierre-lès-Nemours,77140.0,Île-de-France,48.2667175,2.6870205
Pharmacie des simples,,,Île-de-France,48.8626208,2.3735952
La Grande Pharmacie du Centre,,,Île-de-France,48.8104351,2.3279674
Pharmacie de Gassicourt,,,Île-de-France,48.9991737,1.7034528
Pharmacie Hubert,,,Île-de-France,48.9980653,1.7108015
