annee;atc1;l_atc1;region;boites;population;boites_pour_1000
2014;C;SYSTEME CARDIO-VASCULAIRE;93;22755225;4983438;4566
2014;D;DERMATOLOGIE;11;15651805;12027565;1301
2014;D;DERMATOLOGIE;24;2995105;2577435;1162
2014;D;DERMATOLOGIE;27;3178085;2820623;1127
2014;D;DERMATOLOGIE;28;3871398;3335645;1161
2014;D;DERMATOLOGIE;32;9787938;6006156;1630
2014;D;DERMATOLOGIE;44;7670294;5554645;1381
2014;D;DERMATOLOGIE;52;3603260;3690833;976
2014;D;DERMATOLOGIE;53;3360903;3276543;1026
2014;D;DERMATOLOGIE;75;7187047;5879144;1222
2014;D;DERMATOLOGIE;76;7773243;5730753;1356
2014;D;DERMATOLOGIE;84;8818054;7820966;1127
2014;D;DERMATOLOGIE;93;8651685;4983438;1736
2014;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;11;12142846;12027565;1010
2014;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;24;2640091;2577435;1024
2014;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;27;2854914;2820623;1012
2014;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;28;3342529;3335645;1002
2014;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;32;6098066;6006156;1015
2014;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;44;5767855;5554645;1038
2014;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;52;3293190;3690833;892
2014;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;53;2776154;3276543;847
2014;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;75;5938527;5879144;1010
2014;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;76;5834171;5730753;1018
2014;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;84;7357466;7820966;941
2014;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;93;6008238;4983438;1206
2014;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;11;10851452;12027565;902
2014;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;24;2689374;2577435;1043
2014;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;27;3099382;2820623;1099
2014;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;28;3420258;3335645;1025
2014;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;32;6172223;6006156;1028
2014;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;44;5804396;5554645;1045
2014;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;52;3711535;3690833;1006
2014;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;53;3665484;3276543;1119
2014;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;75;7122542;5879144;1211
2014;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;76;7767115;5730753;1355
2014;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;84;8273222;7820966;1058
2014;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;93;7049840;4983438;1415
2014;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);11;28867090;12027565;2400
2014;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);24;5518732;2577435;2141
2014;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);27;6620921;2820623;2347
2014;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);28;7904429;3335645;2370
2014;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);32;15675202;6006156;2610
2014;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);44;12843621;5554645;2312
2014;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);52;7192983;3690833;1949
2014;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);53;7121982;3276543;2174
2014;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);75;14092996;5879144;2397
2014;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);76;13791912;5730753;2407
2014;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);84;16316917;7820966;2086
2014;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);93;13808024;4983438;2771
2014;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;11;2247991;12027565;187
2014;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;24;573448;2577435;222
2014;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;27;580779;2820623;206
2014;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;28;765521;3335645;229
2014;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;32;1206053;6006156;201
2014;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;44;1215201;5554645;219
2014;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;52;728278;3690833;197
2014;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;53;665730;3276543;203
2014;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;75;1313057;5879144;223
2014;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;76;1142480;5730753;199
2014;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;84;1657585;7820966;212
2014;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;93;1155287;4983438;232
2014;M;SYSTEME MUSCULO-SQUELETTIQUE;11;20783787;12027565;1728
2014;M;SYSTEME MUSCULO-SQUELETTIQUE;24;5404649;2577435;2097
2014;M;SYSTEME MUSCULO-SQUELETTIQUE;27;5896982;2820623;2091
2014;M;SYSTEME MUSCULO-SQUELETTIQUE;28;6762792;3335645;2027
2014;M;SYSTEME MUSCULO-SQUELETTIQUE;32;15079111;6006156;2511
2014;M;SYSTEME MUSCULO-SQUELETTIQUE;44;12515782;5554645;2253
2014;M;SYSTEME MUSCULO-SQUELETTIQUE;52;5690447;3690833;1542
2014;M;SYSTEME MUSCULO-SQUELETTIQUE;53;5322454;3276543;1624
2014;M;SYSTEME MUSCULO-SQUELETTIQUE;75;12553362;5879144;2135
2014;M;SYSTEME MUSCULO-SQUELETTIQUE;76;12251498;5730753;2138
2014;M;SYSTEME MUSCULO-SQUELETTIQUE;84;14099108;7820966;1803
2014;M;SYSTEME MUSCULO-SQUELETTIQUE;93;13334078;4983438;2676
2014;N;SYSTEME NERVEUX;11;124717904;12027565;10369
2014;N;SYSTEME NERVEUX;24;34188476;2577435;13265
2014;N;SYSTEME NERVEUX;27;39416760;2820623;13974
2014;N;SYSTEME NERVEUX;28;48541955;3335645;14552
2014;N;SYSTEME NERVEUX;32;87750962;6006156;14610
2014;N;SYSTEME NERVEUX;44;74382185;5554645;13391
2014;N;SYSTEME NERVEUX;52;45468127;3690833;12319
2014;N;SYSTEME NERVEUX;53;44567997;3276543;13602
2014;N;SYSTEME NERVEUX;75;83242696;5879144;14159
2014;N;SYSTEME NERVEUX;76;74989616;5730753;13085
2014;N;SYSTEME NERVEUX;84;96151726;7820966;12294
2014;N;SYSTEME NERVEUX;93;73262176;4983438;14701
2014;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;11;1172458;12027565;97
2014;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;24;211457;2577435;82
2014;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;27;231457;2820623;82
2014;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;28;318903;3335645;96
2014;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;32;622853;6006156;104
2014;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;44;433752;5554645;78
2014;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;52;277560;3690833;75
2014;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;53;296619;3276543;91
2014;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;75;563096;5879144;96
2014;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;76;581679;5730753;102
2014;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;84;566855;7820966;72
2014;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;93;598469;4983438;120
2014;R;SYSTEME RESPIRATOIRE;11;23953417;12027565;1992
2014;R;SYSTEME RESPIRATOIRE;24;5249403;2577435;2037
2014;R;SYSTEME RESPIRATOIRE;27;5780330;2820623;2049
2014;R;SYSTEME RESPIRATOIRE;28;7943097;3335645;2381
2014;R;SYSTEME RESPIRATOIRE;32;17905948;6006156;2981
2014;R;SYSTEME RESPIRATOIRE;44;13198727;5554645;2376
2014;R;SYSTEME RESPIRATOIRE;52;6562078;3690833;1778
2014;R;SYSTEME RESPIRATOIRE;53;6631071;3276543;2024
2014;R;SYSTEME RESPIRATOIRE;75;12937698;5879144;2201
2014;R;SYSTEME RESPIRATOIRE;76;12839660;5730753;2240
2014;R;SYSTEME RESPIRATOIRE;84;14204733;7820966;1816
2014;R;SYSTEME RESPIRATOIRE;93;12723244;4983438;2553
2014;S;ORGANES SENSORIELS;11;13232924;12027565;1100
2014;S;ORGANES SENSORIELS;24;2746076;2577435;1065
2014;S;ORGANES SENSORIELS;27;2685062;2820623;952
2014;S;ORGANES SENSORIELS;28;3351690;3335645;1005
2014;S;ORGANES SENSORIELS;32;6280746;6006156;1046
2014;S;ORGANES SENSORIELS;44;5477014;5554645;986
2014;S;ORGANES SENSORIELS;52;3540873;3690833;959
2014;S;ORGANES SENSORIELS;53;3748879;3276543;1144
2014;S;ORGANES SENSORIELS;75;6491756;5879144;1104
2014;S;ORGANES SENSORIELS;76;7318838;5730753;1277
2014;S;ORGANES SENSORIELS;84;7548693;7820966;965
2014;S;ORGANES SENSORIELS;93;8095947;4983438;1625
2014;V;DIVERS;11;1351874;12027565;112
2014;V;DIVERS;24;268290;2577435;104
2014;V;DIVERS;27;265077;2820623;94
2014;V;DIVERS;28;329551;3335645;99
2014;V;DIVERS;32;742339;6006156;124
2014;V;DIVERS;44;537525;5554645;97
2014;V;DIVERS;52;326089;3690833;88
2014;V;DIVERS;53;276773;3276543;84
2014;V;DIVERS;75;552175;5879144;94
2014;V;DIVERS;76;635402;5730753;111
2014;V;DIVERS;84;807415;7820966;103
2014;V;DIVERS;93;690572;4983438;139
