annee;atc2;l_atc2;region;boites;population;boites_pour_1000
2022;R01;PREPARATIONS NASALES;53;1259850;3422845;368
2022;R01;PREPARATIONS NASALES;75;2769936;6113384;453
2022;R01;PREPARATIONS NASALES;76;2764726;6080731;455
2022;R01;PREPARATIONS NASALES;84;3040832;8163884;372
2022;R01;PREPARATIONS NASALES;93;2874721;5170312;556
2022;R03;MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES;11;8292722;12380964;670
2022;R03;MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES;24;1922617;2581597;745
2022;R03;MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES;27;2130361;2803977;760
2022;R03;MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES;28;3158371;3339074;946
2022;R03;MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES;32;5693397;5998916;949
2022;R03;MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES;44;4659016;5560079;838
2022;R03;MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES;52;2591592;3879216;668
2022;R03;MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES;53;2686174;3422845;785
2022;R03;MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES;75;5251158;6113384;859
2022;R03;MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES;76;4907218;6080731;807
2022;R03;MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES;84;5464105;8163884;669
2022;R03;MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES;93;4822316;5170312;933
2022;R05;MEDICAMENTS DU RHUME ET DE LA TOUX;11;2314446;12380964;187
2022;R05;MEDICAMENTS DU RHUME ET DE LA TOUX;24;553333;2581597;214
2022;R05;MEDICAMENTS DU RHUME ET DE LA TOUX;27;741948;2803977;265
2022;R05;MEDICAMENTS DU RHUME ET DE LA TOUX;28;944870;3339074;283
2022;R05;MEDICAMENTS DU RHUME ET DE LA TOUX;32;3144797;5998916;524
2022;R05;MEDICAMENTS DU RHUME ET DE LA TOUX;44;2306536;5560079;415
2022;R05;MEDICAMENTS DU RHUME ET DE LA TOUX;52;591715;3879216;153
2022;R05;MEDICAMENTS DU RHUME ET DE LA TOUX;53;579431;3422845;169
2022;R05;MEDICAMENTS DU RHUME ET DE LA TOUX;75;1362840;6113384;223
2022;R05;MEDICAMENTS DU RHUME ET DE LA TOUX;76;1430231;6080731;235
2022;R05;MEDICAMENTS DU RHUME ET DE LA TOUX;84;1283508;8163884;157
2022;R05;MEDICAMENTS DU RHUME ET DE LA TOUX;93;1565268;5170312;303
2022;R06;ANTIHISTAMINIQUES A USAGE SYSTEMIQUE;11;8654673;12380964;699
2022;R06;ANTIHISTAMINIQUES A USAGE SYSTEMIQUE;24;1847602;2581597;716
2022;R06;ANTIHISTAMINIQUES A USAGE SYSTEMIQUE;27;1830840;2803977;653
2022;R06;ANTIHISTAMINIQUES A USAGE SYSTEMIQUE;28;2729114;3339074;817
2022;R06;ANTIHISTAMINIQUES A USAGE SYSTEMIQUE;32;5195290;5998916;866
2022;R06;ANTIHISTAMINIQUES A USAGE SYSTEMIQUE;44;3842532;5560079;691
2022;R06;ANTIHISTAMINIQUES A USAGE SYSTEMIQUE;52;2412097;3879216;622
2022;R06;ANTIHISTAMINIQUES A USAGE SYSTEMIQUE;53;2253353;3422845;658
2022;R06;ANTIHISTAMINIQUES A USAGE SYSTEMIQUE;75;4628528;6113384;757
2022;R06;ANTIHISTAMINIQUES A USAGE SYSTEMIQUE;76;4427972;6080731;728
2022;R06;ANTIHISTAMINIQUES A USAGE SYSTEMIQUE;84;5078842;8163884;622
2022;R06;ANTIHISTAMINIQUES A USAGE SYSTEMIQUE;93;4338985;5170312;839
2022;R07;AUTRES MEDICAMENTS DE L'APPAREIL RESPIRATOIRE;11;10728;12380964;1
2022;R07;AUTRES MEDICAMENTS DE L'APPAREIL RESPIRATOIRE;24;2646;2581597;1
2022;R07;AUTRES MEDICAMENTS DE L'APPAREIL RESPIRATOIRE;27;3860;2803977;1
2022;R07;AUTRES MEDICAMENTS DE L'APPAREIL RESPIRATOIRE;28;3942;3339074;1
2022;R07;AUTRES MEDICAMENTS DE L'APPAREIL RESPIRATOIRE;32;7520;5998916;1
2022;R07;AUTRES MEDICAMENTS DE L'APPAREIL RESPIRATOIRE;44;7162;5560079;1
2022;R07;AUTRES MEDICAMENTS DE L'APPAREIL RESPIRATOIRE;52;4570;3879216;1
2022;R07;AUTRES MEDICAMENTS DE L'APPAREIL RESPIRATOIRE;53;6190;3422845;2
2022;R07;AUTRES MEDICAMENTS DE L'APPAREIL RESPIRATOIRE;75;6009;6113384;1
2022;R07;AUTRES MEDICAMENTS DE L'APPAREIL RESPIRATOIRE;76;5618;6080731;1
2022;R07;AUTRES MEDICAMENTS DE L'APPAREIL RESPIRATOIRE;84;11328;8163884;1
2022;R07;AUTRES MEDICAMENTS DE L'APPAREIL RESPIRATOIRE;93;6281;5170312;1
2022;S01;MEDICAMENTS OPHTALMOLOGIQUES;11;13986571;12380964;1130
2022;S01;MEDICAMENTS OPHTALMOLOGIQUES;24;2790739;2581597;1081
2022;S01;MEDICAMENTS OPHTALMOLOGIQUES;27;2762341;2803977;985
2022;S01;MEDICAMENTS OPHTALMOLOGIQUES;28;3347755;3339074;1003
2022;S01;MEDICAMENTS OPHTALMOLOGIQUES;32;6048737;5998916;1008
2022;S01;MEDICAMENTS OPHTALMOLOGIQUES;44;5405455;5560079;972
2022;S01;MEDICAMENTS OPHTALMOLOGIQUES;52;3798564;3879216;979
2022;S01;MEDICAMENTS OPHTALMOLOGIQUES;53;3920673;3422845;1145
2022;S01;MEDICAMENTS OPHTALMOLOGIQUES;75;6412303;6113384;1049
2022;S01;MEDICAMENTS OPHTALMOLOGIQUES;76;7298346;6080731;1200
2022;S01;MEDICAMENTS OPHTALMOLOGIQUES;84;8003178;8163884;980
2022;S01;MEDICAMENTS OPHTALMOLOGIQUES;93;7745547;5170312;1498
2022;S02;MEDICAMENTS OTOLOGIQUES;11;1018598;12380964;82
2022;S02;MEDICAMENTS OTOLOGIQUES;24;182429;2581597;71
2022;S02;MEDICAMENTS OTOLOGIQUES;27;199206;2803977;71
2022;S02;MEDICAMENTS OTOLOGIQUES;28;267369;3339074;80
2022;S02;MEDICAMENTS OTOLOGIQUES;32;649177;5998916;108
2022;S02;MEDICAMENTS OTOLOGIQUES;44;497869;5560079;90
2022;S02;MEDICAMENTS OTOLOGIQUES;52;241321;3879216;62
2022;S02;MEDICAMENTS OTOLOGIQUES;53;229932;3422845;67
2022;S02;MEDICAMENTS OTOLOGIQUES;75;517611;6113384;85
2022;S02;MEDICAMENTS OTOLOGIQUES;76;546466;6080731;90
2022;S02;MEDICAMENTS OTOLOGIQUES;84;565012;8163884;69
2022;S02;MEDICAMENTS OTOLOGIQUES;93;590858;5170312;114
2022;V01;ALLERGENES;11;107440;12380964;9
2022;V01;ALLERGENES;24;33397;2581597;13
2022;V01;ALLERGENES;27;23527;2803977;8
2022;V01;ALLERGENES;28;40578;3339074;12
2022;V01;ALLERGENES;32;53596;5998916;9
2022;V01;ALLERGENES;44;34529;5560079;6
2022;V01;ALLERGENES;52;60581;3879216;16
2022;V01;ALLERGENES;53;37929;3422845;11
2022;V01;ALLERGENES;75;83882;6113384;14
2022;V01;ALLERGENES;76;68907;6080731;11
2022;V01;ALLERGENES;84;97731;8163884;12
2022;V01;ALLERGENES;93;42455;5170312;8
2022;V03;TOUS AUTRES MEDICAMENTS;11;302367;12380964;24
2022;V03;TOUS AUTRES MEDICAMENTS;24;41679;2581597;16
2022;V03;TOUS AUTRES MEDICAMENTS;27;48679;2803977;17
2022;V03;TOUS AUTRES MEDICAMENTS;28;66778;3339074;20
2022;V03;TOUS AUTRES MEDICAMENTS;32;152016;5998916;25
2022;V03;TOUS AUTRES MEDICAMENTS;44;128177;5560079;23
2022;V03;TOUS AUTRES MEDICAMENTS;52;65383;3879216;17
2022;V03;TOUS AUTRES MEDICAMENTS;53;54025;3422845;16
2022;V03;TOUS AUTRES MEDICAMENTS;75;90323;6113384;15
2022;V03;TOUS AUTRES MEDICAMENTS;76;108594;6080731;18
2022;V03;TOUS AUTRES MEDICAMENTS;84;139290;8163884;17
2022;V03;TOUS AUTRES MEDICAMENTS;93;126840;5170312;25
2022;V04;MEDICAMENTS POUR DIAGNOSTIC;11;121672;12380964;10
2022;V04;MEDICAMENTS POUR DIAGNOSTIC;24;11977;2581597;5
2022;V04;MEDICAMENTS POUR DIAGNOSTIC;27;15377;2803977;5
2022;V04;MEDICAMENTS POUR DIAGNOSTIC;28;14132;3339074;4
2022;V04;MEDICAMENTS POUR DIAGNOSTIC;32;30591;5998916;5
2022;V04;MEDICAMENTS POUR DIAGNOSTIC;44;34321;5560079;6
2022;V04;MEDICAMENTS POUR DIAGNOSTIC;52;13646;3879216;4
2022;V04;MEDICAMENTS POUR DIAGNOSTIC;53;15532;3422845;5
2022;V04;MEDICAMENTS POUR DIAGNOSTIC;75;31374;6113384;5
2022;V04;MEDICAMENTS POUR DIAGNOSTIC;76;43497;6080731;7
2022;V04;MEDICAMENTS POUR DIAGNOSTIC;84;58415;8163884;7
2022;V04;MEDICAMENTS POUR DIAGNOSTIC;93;45456;5170312;9
2022;V08;PRODUITS DE CONTRASTE;11;1387926;12380964;112
2022;V08;PRODUITS DE CONTRASTE;24;274542;2581597;106
2022;V08;PRODUITS DE CONTRASTE;27;293577;2803977;105
2022;V08;PRODUITS DE CONTRASTE;28;370374;3339074;111
2022;V08;PRODUITS DE CONTRASTE;32;771085;5998916;129
2022;V08;PRODUITS DE CONTRASTE;44;576121;5560079;104
2022;V08;PRODUITS DE CONTRASTE;52;340610;3879216;88
2022;V08;PRODUITS DE CONTRASTE;53;328309;3422845;96
2022;V08;PRODUITS DE CONTRASTE;75;644313;6113384;105
2022;V08;PRODUITS DE CONTRASTE;76;705726;6080731;116
2022;V08;PRODUITS DE CONTRASTE;84;879935;8163884;108
2022;V08;PRODUITS DE CONTRASTE;93;726673;5170312;141
2021;A01;PREPARATIONS STOMATOLOGIQUES;11;4254314;12317279;345
2021;A01;PREPARATIONS STOMATOLOGIQUES;24;739268;2573303;287
2021;A01;PREPARATIONS STOMATOLOGIQUES;27;680806;2800194;243
2021;A01;PREPARATIONS STOMATOLOGIQUES;28;943675;3327966;284
2021;A01;PREPARATIONS STOMATOLOGIQUES;32;2079399;5995292;347
2021;A01;PREPARATIONS STOMATOLOGIQUES;44;1626793;5561287;293
2021;A01;PREPARATIONS STOMATOLOGIQUES;52;1004351;3853999;261
2021;A01;PREPARATIONS STOMATOLOGIQUES;53;870997;3394567;257
2021;A01;PREPARATIONS STOMATOLOGIQUES;75;2066265;6069352;340
2021;A01;PREPARATIONS STOMATOLOGIQUES;76;2241659;6022176;372
2021;A01;PREPARATIONS STOMATOLOGIQUES;84;2401006;8114361;296
2021;A01;PREPARATIONS STOMATOLOGIQUES;93;2566988;5127840;501
2021;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;11;15633407;12317279;1269
2021;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;24;4087792;2573303;1589
2021;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;27;4399963;2800194;1571
2021;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;28;5336871;3327966;1604
2021;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;32;10151406;5995292;1693
2021;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;44;8778919;5561287;1579
2021;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;52;4584784;3853999;1190
2021;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;53;4633187;3394567;1365
2021;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;75;9912007;6069352;1633
2021;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;76;9129092;6022176;1516
2021;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;84;10240833;8114361;1262
2021;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;93;9467908;5127840;1846
2021;A03;MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX;11;7708605;12317279;626
2021;A03;MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX;24;1781712;2573303;692
2021;A03;MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX;27;1898726;2800194;678
2021;A03;MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX;28;2325942;3327966;699
2021;A03;MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX;32;5157329;5995292;860
2021;A03;MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX;44;4143127;5561287;745
2021;A03;MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX;52;1966908;3853999;510
2021;A03;MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX;53;1766113;3394567;520
2021;A03;MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX;75;5175949;6069352;853
2021;A03;MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX;76;4467545;6022176;742
2021;A03;MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX;84;4642269;8114361;572
2021;A03;MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX;93;5336301;5127840;1041
2021;A04;ANTIEMETIQUES ET ANTINAUSEEUX;11;1171479;12317279;95
2021;A04;ANTIEMETIQUES ET ANTINAUSEEUX;24;263354;2573303;102
2021;A04;ANTIEMETIQUES ET ANTINAUSEEUX;27;302196;2800194;108
2021;A04;ANTIEMETIQUES ET ANTINAUSEEUX;28;354182;3327966;106
2021;A04;ANTIEMETIQUES ET ANTINAUSEEUX;32;810000;5995292;135
2021;A04;ANTIEMETIQUES ET ANTINAUSEEUX;44;648414;5561287;117
2021;A04;ANTIEMETIQUES ET ANTINAUSEEUX;52;279738;3853999;73
2021;A04;ANTIEMETIQUES ET ANTINAUSEEUX;53;257292;3394567;76
2021;A04;ANTIEMETIQUES ET ANTINAUSEEUX;75;685062;6069352;113
2021;A04;ANTIEMETIQUES ET ANTINAUSEEUX;76;738492;6022176;123
2021;A04;ANTIEMETIQUES ET ANTINAUSEEUX;84;661881;8114361;82
2021;A04;ANTIEMETIQUES ET ANTINAUSEEUX;93;752670;5127840;147
2021;A05;THERAPEUTIQUE HEPATIQUE ET BILIAIRE;11;280669;12317279;23
2021;A05;THERAPEUTIQUE HEPATIQUE ET BILIAIRE;24;57848;2573303;22
2021;A05;THERAPEUTIQUE HEPATIQUE ET BILIAIRE;27;67721;2800194;24
2021;A05;THERAPEUTIQUE HEPATIQUE ET BILIAIRE;28;66912;3327966;20
2021;A05;THERAPEUTIQUE HEPATIQUE ET BILIAIRE;32;155829;5995292;26
2021;A05;THERAPEUTIQUE HEPATIQUE ET BILIAIRE;44;162576;5561287;29
2021;A05;THERAPEUTIQUE HEPATIQUE ET BILIAIRE;52;65602;3853999;17
2021;A05;THERAPEUTIQUE HEPATIQUE ET BILIAIRE;53;71119;3394567;21
2021;A05;THERAPEUTIQUE HEPATIQUE ET BILIAIRE;75;140069;6069352;23
2021;A05;THERAPEUTIQUE HEPATIQUE ET BILIAIRE;76;179288;6022176;30
2021;A05;THERAPEUTIQUE HEPATIQUE ET BILIAIRE;84;215090;8114361;27
2021;A05;THERAPEUTIQUE HEPATIQUE ET BILIAIRE;93;207615;5127840;40
2021;A06;LAXATIFS;11;7208516;12317279;585
2021;A06;LAXATIFS;24;1798688;2573303;699
2021;A06;LAXATIFS;27;1748309;2800194;624
2021;A06;LAXATIFS;28;2529397;3327966;760
2021;A06;LAXATIFS;32;4817967;5995292;804
2021;A06;LAXATIFS;44;3365079;5561287;605
2021;A06;LAXATIFS;52;2678181;3853999;695
2021;A06;LAXATIFS;53;2226613;3394567;656
2021;A06;LAXATIFS;75;5138910;6069352;847
2021;A06;LAXATIFS;76;4828659;6022176;802
2021;A06;LAXATIFS;84;4958457;8114361;611
2021;A06;LAXATIFS;93;4123070;5127840;804
2021;A07;ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX;11;2717485;12317279;221
2021;A07;ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX;24;568887;2573303;221
2021;A07;ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX;27;661491;2800194;236
2021;A07;ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX;28;848102;3327966;255
2021;A07;ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX;32;2155533;5995292;360
2021;A07;ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX;44;1474645;5561287;265
2021;A07;ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX;52;649348;3853999;168
2021;A07;ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX;53;629559;3394567;185
2021;A07;ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX;75;1343979;6069352;221
2021;A07;ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX;76;1283084;6022176;213
2021;A07;ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX;84;1544051;8114361;190
2021;A07;ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX;93;1426782;5127840;278
2021;A09;MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES;11;192497;12317279;16
2021;A09;MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES;24;56489;2573303;22
2021;A09;MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES;27;71004;2800194;25
2021;A09;MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES;28;67415;3327966;20
2021;A09;MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES;32;155603;5995292;26
2021;A09;MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES;44;133348;5561287;24
2021;A09;MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES;52;76576;3853999;20
2021;A09;MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES;53;91529;3394567;27
2021;A09;MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES;75;140017;6069352;23
2021;A09;MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES;76;130406;6022176;22
2021;A09;MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES;84;192184;8114361;24
2021;A09;MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES;93;145049;5127840;28
2021;A10;MEDICAMENTS DU DIABETE;11;11376705;12317279;924
2021;A10;MEDICAMENTS DU DIABETE;24;3003574;2573303;1167
2021;A10;MEDICAMENTS DU DIABETE;27;3264967;2800194;1166
2021;A10;MEDICAMENTS DU DIABETE;28;3514882;3327966;1056
2021;A10;MEDICAMENTS DU DIABETE;32;7400843;5995292;1234
2021;A10;MEDICAMENTS DU DIABETE;44;6429586;5561287;1156
2021;A10;MEDICAMENTS DU DIABETE;52;2991935;3853999;776
2021;A10;MEDICAMENTS DU DIABETE;53;2537181;3394567;747
2021;A10;MEDICAMENTS DU DIABETE;75;6466595;6069352;1065
2021;A10;MEDICAMENTS DU DIABETE;76;6322639;6022176;1050
2021;A10;MEDICAMENTS DU DIABETE;84;7870662;8114361;970
2021;A10;MEDICAMENTS DU DIABETE;93;6499024;5127840;1267
2021;A11;VITAMINES;11;14026377;12317279;1139
2021;A11;VITAMINES;24;2524849;2573303;981
2021;A11;VITAMINES;27;2890660;2800194;1032
2021;A11;VITAMINES;28;3517746;3327966;1057
2021;A11;VITAMINES;32;7771425;5995292;1296
2021;A11;VITAMINES;44;6707203;5561287;1206
2021;A11;VITAMINES;52;3770629;3853999;978
2021;A11;VITAMINES;53;3423867;3394567;1009
2021;A11;VITAMINES;75;6081264;6069352;1002
2021;A11;VITAMINES;76;5716320;6022176;949
2021;A11;VITAMINES;84;6900308;8114361;850
2021;A11;VITAMINES;93;6830780;5127840;1332
2021;A12;SUPPLEMENTS MINERAUX;11;2698812;12317279;219
2021;A12;SUPPLEMENTS MINERAUX;24;730177;2573303;284
2021;A12;SUPPLEMENTS MINERAUX;27;920617;2800194;329
2021;A12;SUPPLEMENTS MINERAUX;28;1145393;3327966;344
2021;A12;SUPPLEMENTS MINERAUX;32;2235547;5995292;373
2021;A12;SUPPLEMENTS MINERAUX;44;2903071;5561287;522
2021;A12;SUPPLEMENTS MINERAUX;52;1149891;3853999;298
2021;A12;SUPPLEMENTS MINERAUX;53;1170148;3394567;345
2021;A12;SUPPLEMENTS MINERAUX;75;1831498;6069352;302
2021;A12;SUPPLEMENTS MINERAUX;76;1588477;6022176;264
2021;A12;SUPPLEMENTS MINERAUX;84;1913895;8114361;236
2021;A12;SUPPLEMENTS MINERAUX;93;1483503;5127840;289
2021;A16;AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME;11;272295;12317279;22
2021;A16;AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME;24;65038;2573303;25
2021;A16;AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME;27;89552;2800194;32
2021;A16;AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME;28;87045;3327966;26
2021;A16;AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME;32;244713;5995292;41
2021;A16;AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME;44;193491;5561287;35
2021;A16;AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME;52;109075;3853999;28
2021;A16;AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME;53;87277;3394567;26
2021;A16;AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME;75;162842;6069352;27
2021;A16;AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME;76;287094;6022176;48
2021;A16;AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME;84;256837;8114361;32
2021;A16;AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME;93;245868;5127840;48
2021;B01;ANTITHROMBOTIQUES;11;10880932;12317279;883
2021;B01;ANTITHROMBOTIQUES;24;3409352;2573303;1325
2021;B01;ANTITHROMBOTIQUES;27;3906617;2800194;1395
2021;B01;ANTITHROMBOTIQUES;28;4545213;3327966;1366
2021;B01;ANTITHROMBOTIQUES;32;8306985;5995292;1386
2021;B01;ANTITHROMBOTIQUES;44;7797437;5561287;1402
2021;B01;ANTITHROMBOTIQUES;52;4538250;3853999;1178
2021;B01;ANTITHROMBOTIQUES;53;4358055;3394567;1284
2021;B01;ANTITHROMBOTIQUES;75;8401415;6069352;1384
2021;B01;ANTITHROMBOTIQUES;76;8208106;6022176;1363
2021;B01;ANTITHROMBOTIQUES;84;9320150;8114361;1149
2021;B01;ANTITHROMBOTIQUES;93;7599225;5127840;1482
2021;B02;ANTIHEMMORRAGIQUES;11;314569;12317279;26
2021;B02;ANTIHEMMORRAGIQUES;24;66667;2573303;26
2021;B02;ANTIHEMMORRAGIQUES;27;65285;2800194;23
2021;B02;ANTIHEMMORRAGIQUES;28;83549;3327966;25
2021;B02;ANTIHEMMORRAGIQUES;32;154532;5995292;26
2021;B02;ANTIHEMMORRAGIQUES;44;142888;5561287;26
2021;B02;ANTIHEMMORRAGIQUES;52;89813;3853999;23
2021;B02;ANTIHEMMORRAGIQUES;53;80452;3394567;24
2021;B02;ANTIHEMMORRAGIQUES;75;149501;6069352;25
2021;B02;ANTIHEMMORRAGIQUES;76;159660;6022176;27
2021;B02;ANTIHEMMORRAGIQUES;84;189731;8114361;23
2021;B02;ANTIHEMMORRAGIQUES;93;169111;5127840;33
2021;B03;PREPARATIONS ANTIANEMIQUES;11;4670737;12317279;379
2021;B03;PREPARATIONS ANTIANEMIQUES;24;819312;2573303;318
2021;B03;PREPARATIONS ANTIANEMIQUES;27;1002244;2800194;358
2021;B03;PREPARATIONS ANTIANEMIQUES;28;1235185;3327966;371
2021;B03;PREPARATIONS ANTIANEMIQUES;32;2567198;5995292;428
2021;B03;PREPARATIONS ANTIANEMIQUES;44;2140299;5561287;385
2021;B03;PREPARATIONS ANTIANEMIQUES;52;1153983;3853999;299
2021;B03;PREPARATIONS ANTIANEMIQUES;53;1204122;3394567;355
2021;B03;PREPARATIONS ANTIANEMIQUES;75;1881826;6069352;310
2021;B03;PREPARATIONS ANTIANEMIQUES;76;2141983;6022176;356
2021;B03;PREPARATIONS ANTIANEMIQUES;84;2309318;8114361;285
2021;B03;PREPARATIONS ANTIANEMIQUES;93;2220491;5127840;433
2021;B05;SUBSTITUTS DU SANG ET SOLUTIONS DE PERFUSION;11;3092433;12317279;251
2021;B05;SUBSTITUTS DU SANG ET SOLUTIONS DE PERFUSION;24;448156;2573303;174
2021;B05;SUBSTITUTS DU SANG ET SOLUTIONS DE PERFUSION;27;561486;2800194;201
2021;B05;SUBSTITUTS DU SANG ET SOLUTIONS DE PERFUSION;28;996177;3327966;299
2021;B05;SUBSTITUTS DU SANG ET SOLUTIONS DE PERFUSION;32;1580992;5995292;264
2021;B05;SUBSTITUTS DU SANG ET SOLUTIONS DE PERFUSION;44;1795196;5561287;323
2021;B05;SUBSTITUTS DU SANG ET SOLUTIONS DE PERFUSION;52;545143;3853999;141
2021;B05;SUBSTITUTS DU SANG ET SOLUTIONS DE PERFUSION;53;670125;3394567;197
2021;B05;SUBSTITUTS DU SANG ET SOLUTIONS DE PERFUSION;75;1884288;6069352;310
2021;B05;SUBSTITUTS DU SANG ET SOLUTIONS DE PERFUSION;76;2208026;6022176;367
2021;B05;SUBSTITUTS DU SANG ET SOLUTIONS DE PERFUSION;84;1955021;8114361;241
2021;B05;SUBSTITUTS DU SANG ET SOLUTIONS DE PERFUSION;93;3396574;5127840;662
2021;B06;AUTRES MEDICAMENTS UTILISES EN HEMATOLOGIE;11;349;12317279;0
2021;B06;AUTRES MEDICAMENTS UTILISES EN HEMATOLOGIE;53;137;3394567;0
2021;B06;AUTRES MEDICAMENTS UTILISES EN HEMATOLOGIE;75;140;6069352;0
2021;B06;AUTRES MEDICAMENTS UTILISES EN HEMATOLOGIE;76;118;6022176;0
2021;B06;AUTRES MEDICAMENTS UTILISES EN HEMATOLOGIE;84;252;8114361;0
2021;B06;AUTRES MEDICAMENTS UTILISES EN HEMATOLOGIE;93;156;5127840;0
2021;C01;MEDICAMENTS EN CARDIOLOGIE;11;1877054;12317279;152
2021;C01;MEDICAMENTS EN CARDIOLOGIE;24;613686;2573303;238
2021;C01;MEDICAMENTS EN CARDIOLOGIE;27;635798;2800194;227
2021;C01;MEDICAMENTS EN CARDIOLOGIE;28;793212;3327966;238
